55290,nan,nan,0.0
8092,0.3802156177156677,1.944691015935628,0.03885480572597137
5915,-0.39883815013283697,-2.456538008699816,0.007952286282306162
4211,-0.34621872100688295,-2.0819999847640833,0.0498960498960499
6935,-0.339570421769456,-2.302974282391205,0.02584493041749503
9480,0.38516597872220376,2.236340970262427,0.011787819253438114
7342,-0.3536855691409586,-1.9892621591000104,0.04375
5925,nan,nan,0.0
6662,0.31563273160450017,2.1163445373369947,0.029239766081871343
4303,-0.41207892361482984,-2.2428437445332152,0.03556485355648536
3659,-0.3902761561608451,-2.255736115243096,0.02434077079107505
11278,-0.42120526160370664,-2.158499018145827,0.025
675,nan,nan,0.0
3131,-0.43597543999376326,-2.123400679649462,0.02079002079002079
4807,0.3670798795308524,1.869490851513686,0.04669260700389105
4097,nan,nan,0.0
4094,-0.8358490566036381,-1.5541916682703691,0.0482897384305835
10379,-0.40331372663191034,-2.070867764363422,0.04175365344467641
