9070,0.22927531819998448,11.688265837702964,0.0
6722,0.312167809362111,21.889765317040712,0.0
6721,0.18507111376957408,5.8101462150190235,0.0
6720,0.15630253670570868,6.8725085374469295,0.0
4783,0.3123916801376257,4.429757074068692,0.0
4782,0.27521256050770987,8.510806852840558,0.0
4781,0.36693372669141644,2.4025507574613743,0.0
4780,0.2796100290742906,12.604279522395835,0.0
55290,nan,nan,0.0
5989,-0.1746128123900766,-3.9001023606535723,0.0
4149,0.3294242199225078,27.35419875278063,0.0
8092,-0.35012907715842734,-4.819165478444939,0.0
8091,-0.3331266775586384,-5.0927034498571,0.0
10891,0.349648480622817,2.237352568221235,0.0
23512,0.26330702681705886,14.972622677694481,0.0
5460,-0.1724267299708654,-9.226211089248755,0.0
5465,0.26297936365446484,5.06505252929171,0.0
5467,0.2744486711616735,14.272221788089187,0.0
1499,0.24027571053711952,8.376335669315667,0.0
6095,0.359107048593629,6.327474383795395,0.0
5308,-0.3176850322298902,-7.580661863207139,0.0
1997,0.27057025960330827,14.719678807209501,0.0
6657,0.09151794411297708,4.125288467934886,0.0
2313,0.3040670300562223,18.7930242013129,0.0
5915,0.36109248782989206,7.479794528099944,0.0
5914,0.29605908355405525,6.476491007890389,0.0
283248,-0.27453728031760444,-4.488422741402272,0.0
595,0.25552341314302945,9.657371913433822,0.0
6597,0.19027906841317702,12.066933007788727,0.0
6598,0.24074713188412916,20.432606186559273,0.0
6599,0.20301630344003696,11.320424955193957,0.0
196,0.3198561426126334,9.502194762963912,0.0
190,-0.28675939812284956,-6.732746135566714,0.0
4654,-0.2411254013152657,-8.812398270037823,0.0
4656,-0.19478944962161837,-3.3205646519538994,0.0
1406,-0.26350502228787676,-7.331771429934625,0.0
4211,0.3265910728269135,12.91739147666412,0.0
6932,-0.13823643168223082,-5.23176623947915,0.0
6934,0.29890536479809965,8.134667127980569,0.0
6935,0.2913821607337483,9.710572727363447,0.0
23090,0.5772926524807578,1.6155785131413758,0.045174537987679675
6938,0.280029363096564,24.757598050192723,0.0
9480,-0.18858736866120437,-1.8250139444362887,0.01568627450980392
2101,-0.18397188149620639,-6.172084600572866,0.0
7707,0.3103471323969006,4.944596536847484,0.0
8456,-0.2792646713397829,-4.378526840060271,0.0
3091,0.2570798202918333,6.599237419535517,0.0
3097,0.28236843990024635,2.7334864779796035,0.0
85437,0.32011886719259514,3.548736461075691,0.0
10413,0.29133928700242956,12.485696620825903,0.0
8463,0.3577698190953429,3.3621080928014995,0.0
7342,0.3569263144396802,5.210092448736721,0.0
3297,-0.20792735690314096,-8.037549484381186,0.0
3516,0.23932185595089064,8.712635368199004,0.0
27000,0.23729825225055728,6.2553194709626,0.0
4776,0.09823381015980023,3.333127627661698,0.0
7008,-0.2811187726086325,-2.9782556563507825,0.0
4774,0.32443841805228874,10.0317785979475,0.0
4775,0.3061279838610659,13.345092497251324,0.0
4772,0.22233259669223604,7.233430025096786,0.0
4773,0.3280653690998686,11.373663012642277,0.0
7003,0.27629779024896756,5.11617842039799,0.0
7004,-0.07585475748741093,-1.9611730390283755,0.007936507936507936
4778,-0.2260233269167446,-6.212759826446859,0.0
4779,0.26293616820236254,6.195741279559908,0.0
3205,0.20879377953470446,2.059815875533419,0.0
3202,-0.4330462059918614,-2.5225887064877153,0.0
3201,0.3380404463041151,2.4087725325210134,0.0
3200,-0.4472706155633928,-1.8306060968390014,0.02044989775051125
1998,0.22754203123218017,4.388804948415333,0.0
10155,0.18205555233713733,9.003403370620791,0.0
27022,-0.2576078397059823,-3.8419407337249623,0.0
3064,0.2873435165626345,5.129979675760289,0.0
4613,-0.20723632345122817,-6.765141911557427,0.0
1050,-0.31308541921642186,-11.26027169755719,0.0
1051,0.2888695414474547,16.42825161967802,0.0
1052,0.18724096961846148,4.074115453807967,0.0
1054,0.3112121241504131,6.291270846748058,0.0
5450,-0.2137782034433306,-2.7336403578235537,0.0
5451,0.2979265480830827,10.861815496866969,0.0
5452,-0.13409988847909035,-8.114422324402792,0.0
5453,-0.23839242833090296,-4.387924365351935,0.0
5454,-0.305261472465244,-12.712502788319442,0.0
5455,-0.1997227987329679,-2.437511523375622,0.0
5457,-0.27257561296828875,-4.097915482686722,0.0
5927,0.16940978005439164,7.2334954718386495,0.0
2122,-0.14611243936959503,-2.443607584256079,0.0
688,0.2927039101224379,1.9256051683031412,0.011928429423459244
6910,-0.1436538642024744,-4.67807899964294,0.0
7182,0.1942919904398145,8.598290557227081,0.0
29102,0.20679274010083953,4.138984520214124,0.0
54457,-0.2563699673228123,-6.248313674122856,0.0
5078,-0.253728681174642,-10.164079390569636,0.0
5079,-0.30674737404967223,-24.585002980648515,0.0
5468,-0.18405162533565012,-7.510723112504957,0.0
23598,0.24603914259076173,3.087257686747593,0.0
5076,-0.2632456028455401,-5.436800006252505,0.0
5077,-0.2730304169829231,-9.836188006813721,0.0
5075,-0.30904362473411756,-4.59867764501624,0.0
5978,0.2858954365403224,25.785735978573353,0.0
7593,-0.14841834500875073,-2.397380209172333,0.0
10664,0.29774914367755473,27.014974436219493,0.0
405,0.2711355325455786,10.91042609999528,0.0
2019,-0.366501560188744,-3.63762110400284,0.0
10661,-0.23341897487198981,-9.256372787580224,0.0
2033,0.25488152872773734,20.332430079220156,0.0
25942,0.20348859351786625,6.239897975389719,0.0
1959,0.2690503218127763,4.567774830216546,0.0
1958,0.20480865312233995,9.382914472865542,0.0
4487,-0.2842034672892634,-3.0987867493343444,0.0
55758,0.24671041090010595,10.801906721442432,0.0
7528,0.15244736732265554,12.344110536144766,0.0
2908,0.2977702353663217,17.514022138454063,0.0
1482,-0.26705248183833785,-7.453163757833429,0.0
2309,-0.23967428050687076,-5.8710877013384595,0.0
2308,0.2369730127612905,6.827656111843367,0.0
6668,0.3068510946474061,5.8555731960158335,0.0
6662,-0.2648409017994881,-3.962653929931682,0.0
2300,-0.33743901036723645,-4.410298721561782,0.0
6660,0.36735407200286185,4.672059855627721,0.0
2302,-0.2981927473152073,-3.580870039951635,0.0
6667,0.3059234678792644,28.470009103706005,0.0
6664,-0.24813419076154575,-6.990599716153384,0.0
